frequency_hz,wavelength_m,amplitude_pp_mm,wind_power_w,endpoint_strain_microstrain,endpoint_ok,damper_ok
11.599999999999977,11.515600996884057,9.300398178140359,2.2258311386019307e-07,11.656553403328436,True,True
11.699999999999976,11.417229549652948,9.290038472070364,2.2251922432319474e-07,11.845076756632235,True,True
11.799999999999976,11.320525860639862,9.279678766000368,2.2239808689009457e-07,12.034874693577661,True,True
11.899999999999975,11.225447885488988,9.269319059930373,2.2222060312451708e-07,12.225941344437771,True,True
11.999999999999975,11.131954981322947,9.259477339163876,2.222783741201004e-07,12.418965569643728,True,True
12.099999999999975,11.04000784883116,9.249117633093881,2.2199103217621195e-07,12.612563658016072,True,True
12.199999999999974,10.949568477203846,9.239275912327386,2.2194116396449606e-07,12.808131012573547,True,True
12.299999999999974,10.860600091754119,9.229434191560891,2.218388558695556e-07,13.00496732019197,True,True
12.399999999999974,10.773067104076773,9.219592470794396,2.2168489192643502e-07,13.203066997898155,True,True
12.499999999999973,10.686935064594737,9.21000974267965,2.2162605267994295e-07,13.40280135956401,True,True
12.599999999999973,10.602170617367054,9.200427014564905,2.2151733872320022e-07,13.60380002562231,True,True
12.699999999999973,10.518741457035206,9.191103279101908,2.2150577682538255e-07,13.806446602939173,True,True
12.799999999999972,10.436616287780483,9.181520550987162,2.2129959399205558e-07,14.00996370483741,True,True
12.899999999999972,10.35576478419992,9.172196815524169,2.2119223055509973e-07,14.21513022715387,True,True
12.999999999999972,10.276157553976484,9.163132072712923,2.211847400310603e-07,14.421959458068606,True,True
13.099999999999971,10.197766102270792,9.153808337249925,2.2098455667051697e-07,14.629637128592282,True,True
13.19999999999997,10.120562797721353,9.144743594438681,2.2088580927472934e-07,14.838979591636281,True,True
13.29999999999997,10.044520839986465,9.135678851627436,2.207424688041908e-07,15.049574062116042,True,True
13.39999999999997,9.969614228732793,9.12687310146794,2.2070228036838116e-07,15.261848470534433,True,True
13.49999999999997,9.895817734008741,9.118067351308444,2.2061896761249607e-07,15.475377544971558,True,True
13.59999999999997,9.823106867917632,9.109261601148948,2.2049311416867534e-07,15.690156274968576,True,True
13.699999999999969,9.751457857540334,9.100455850989452,2.2032531529378987e-07,15.906179649686647,True,True
13.799999999999969,9.680847619025577,9.092168086133455,2.2041134858399432e-07,16.124361270746185,True,True
13.899999999999968,9.611253732806002,9.083362335973957,2.2016152284304937e-07,16.342872252226044,True,True
13.999999999999968,9.542654419873374,9.07507457111796,2.2016710867420062e-07,16.563558351334358,True,True
14.099999999999968,9.475028519062981,9.066786806261968,2.201334106332293e-07,16.78549623126659,True,True
